brand_name,os,screen_size,4g,5g,main_camera_mp,selfie_camera_mp,int_memory,ram,battery,weight,release_year,days_used,used_price
LG,Android,12.83,yes,no,13,2.1,32,4,3140,167,2013,662,115.9
LG,Android,12.57,yes,no,8,1.3,16,4,2300,130,2013,633,69.54
LG,Android,15.24,yes,no,13,2.1,32,4,3500,177,2013,984,69.3
LG,Others,10.16,no,no,5,1.3,16,4,1540,122.5,2013,1093,48.65
LG,Android,12.83,no,no,8,1.3,32,4,3140,161,2013,803,71.64
LG,Android,12.83,no,no,8,1.3,32,4,3140,161,2013,670,93.99
LG,Android,7.67,no,no,3.15,1.3,16,4,1540,110,2013,949,21.79
LG,Android,20.4,no,no,5,1.3,16,4,4600,338,2013,780,101.33
LG,Android,12.75,yes,no,13,2.1,16,4,3000,143,2013,1077,60.25
LG,Android,10.34,no,no,8,1.3,32,4,2150,120,2013,880,55.89
LG,Android,10.16,yes,no,5,0.3,32,4,2460,169.8,2013,914,83.38
LG,Android,10.34,no,no,13,1.3,16,4,2280,141.2,2013,668,76.65
LG,Android,7.82,no,no,3.15,1.3,16,4,1700,125,2013,592,32.45
LG,Android,7.82,no,no,3.15,1.3,16,4,1700,125,2013,1008,32.9
LG,Android,7.67,no,no,3.15,1.3,16,4,1540,110,2013,941,26.88
LG,Android,10.16,yes,no,5,0.3,16,4,2460,113.4,2013,703,45.41
LG,Android,10.24,yes,no,5,1.3,32,4,2460,129,2013,718,92.54
LG,Android,10.34,yes,no,8,1.3,32,4,2540,133.2,2013,970,74.1
LG,Android,10.29,yes,no,5,1.3,16,4,2460,126,2013,910,69.18
LG,Android,10.24,yes,no,5,1.3,32,4,2150,131,2013,646,49.99
LG,Android,12.83,yes,no,13,2.1,16,4,3140,172,2013,733,122.5
LG,Android,10.24,no,no,8,0.3,16,4,2460,115.5,2013,644,47.03
LG,Android,10.24,no,no,8,0.3,16,4,2460,118,2013,565,42.38
LG,Android,10.16,no,no,5,1.3,16,4,1700,100,2013,723,49.96
LG,Android,10.16,no,no,5,1.3,16,4,1700,103.3,2013,1057,26.53
LG,Android,7.67,no,no,3.15,1.3,16,4,1540,110,2013,810,40.56
LG,Android,7.67,no,no,3.15,1.3,16,4,1540,107,2013,1054,30.07
LG,Android,7.62,no,no,2,1.3,16,4,1540,105,2013,631,26.58
LG,Others,5.13,no,no,1.3,1.3,16,4,1700,92,2013,766,19.02
LG,Others,5.13,no,no,1.3,1.3,128,4,1500,97,2013,564,51.47
Meizu,Android,15.29,yes,no,,20,64,4,4000,170,2019,295,128.34
Meizu,Android,13.84,yes,no,13,13,32,4,3000,150,2018,635,91.46
Meizu,Android,13.84,yes,no,13,8,16,4,3000,150,2018,698,64.38
Meizu,Android,15.24,yes,no,13,8,64,4,3600,168,2018,605,100.31
Meizu,Android,15.29,yes,no,13,20,128,4,3210,160,2018,653,113.05
Meizu,Android,12.88,yes,no,13,5,64,4,3100,159,2018,712,92.71
Meizu,Android,12.88,yes,no,13,5,32,4,3200,145,2018,606,71.24
Meizu,Android,15.24,yes,no,13,20,64,4,3100,154,2018,726,145.33
Meizu,Android,15.24,yes,no,13,20,128,4,3010,152,2018,576,108.76
Meizu,Android,15.37,yes,no,13,20,256,4,3570,182,2018,513,139.28
Meizu,Android,13.84,yes,no,13,8,16,4,3070,140,2018,564,86.75
Meizu,Android,12.88,yes,no,13,8,32,4,3300,145,2018,520,66.29
Meizu,Android,15.11,yes,no,13,20,64,4,3500,177,2018,530,105.7
Meizu,Android,13.87,yes,no,13,20,64,4,3000,152,2018,588,93.98
Meizu,Android,13.87,yes,no,12,20,64,4,3000,145,2018,722,147.67
Meizu,Android,15.21,yes,no,13,8,64,4,3360,160,2018,637,124.67
Meizu,Android,12.88,yes,no,16,8,32,4,3000,160,2018,675,84.34
Meizu,Android,12.75,yes,no,13,8,32,4,3070,143,2017,764,73.2
Meizu,Android,12.83,yes,no,12.5,16,16,4,4000,173,2017,786,93.45
Meizu,Android,12.88,yes,no,12,16,64,4,3500,170,2017,848,181.76
Meizu,Android,12.75,yes,no,12,16,64,4,3000,163,2017,785,150.02
Meizu,Android,12.7,yes,no,8,5,16,4,3235,135,2017,801,51.83
Meizu,Android,12.83,yes,no,13,8,64,4,3400,155,2017,650,79.43
Meizu,Android,12.75,yes,no,13,5,16,4,3000,143,2017,606,58.64
Meizu,Android,12.83,yes,no,13,5,16,4,3060,175,2016,789,90.75
Meizu,Android,12.88,yes,no,12,5,64,4,3400,158,2016,762,168.65
Meizu,Android,12.83,yes,no,16,5,16,4,3150,149,2016,718,74.19
Meizu,Android,12.7,yes,no,13,5,32,4,2760,139,2016,908,58.29
Meizu,Android,12.83,yes,no,13,5,32,4,3260,158,2016,1054,63.86
Meizu,Android,12.75,yes,no,12,5,64,4,3060,163,2016,1084,167.71
Meizu,Android,12.75,yes,no,13,5,32,4,3060,138,2016,931,66.38
Meizu,Android,15.24,yes,no,13,5,64,4,3060,189,2016,757,123.29
Meizu,Android,12.83,yes,no,13,5,32,4,3060,172,2016,704,96.14
Meizu,Android,12.83,yes,no,12,5,32,4,3060,155,2016,606,86.24
Meizu,Android,12.7,yes,no,13,5,32,4,3060,138,2016,789,63.53
Meizu,Android,12.7,yes,no,13,5,32,4,3060,132,2016,869,60.59
Meizu,Android,12.75,yes,no,21,5,32,4,2560,160,2016,1063,137.51
Meizu,Android,12.83,yes,no,13,5,32,4,3060,163,2016,959,95.49
Meizu,Android,12.83,yes,no,13,5,16,4,3140,149,2015,966,83.77
Meizu,Android,12.88,yes,no,21,5,32,4,3050,168,2015,752,127.3
Meizu,Android,12.7,yes,no,13,5,16,4,3095,131,2015,791,55.29
Meizu,Android,12.83,yes,no,20.7,5,16,4,3150,149,2015,944,120.81
Meizu,Android,12.83,yes,no,13,5,16,4,3095,149,2015,725,96.41
Meizu,Android,12.83,yes,no,13,5,16,4,,145,2014,986,65.23
Meizu,Android,12.7,yes,no,13,5,32,4,2500,128,2015,629,80.52
Meizu,Android,12.83,yes,no,20.7,5,16,4,,158,2014,1043,131.48
Meizu,Android,13.61,yes,no,20.7,2,16,4,,147,2014,1007,114.7
Meizu,Android,12.73,no,no,8,2,16,4,2400,143,2013,878,108.74
Micromax,Android,12.7,yes,no,8,5,16,4,4000,151,2017,664,67.83
Micromax,Android,12.83,yes,no,13,5,32,4,4000,162,2017,607,83.74
Micromax,Android,10.16,yes,no,2,0.3,16,4,1300,120,2017,645,22.7
Micromax,Android,12.83,yes,no,13,13,128,4,3200,164,2017,879,121.22
Micromax,Android,10.29,yes,no,5,2,32,4,1800,140,2017,742,48.72
Micromax,Android,12.83,yes,no,8,5,32,4,3000,151,2017,859,55.7
Micromax,Android,12.7,yes,no,8,2,32,4,4000,151,2017,868,53.05
Micromax,Android,10.29,yes,no,5,2,32,4,1800,151,2017,808,44.91
Micromax,Android,10.29,yes,no,5,2,32,4,1800,156,2016,901,44.62
Micromax,Android,10.16,yes,no,5,2,32,4,1600,159,2016,564,46.14
Micromax,Android,12.7,yes,no,5,2,32,4,2000,165,2016,958,57.42
Micromax,Android,12.7,yes,no,8,5,16,4,2000,151,2016,562,51.84
Micromax,Android,15.24,yes,no,8,5,32,4,3000,159,2016,883,56.42
Micromax,Android,12.7,no,no,5,2,32,4,2000,159,2016,1026,40.94
Micromax,Android,12.83,no,no,8,5,32,4,2500,159,2016,999,65.54
Micromax,Android,12.7,yes,no,13,5,16,4,2500,159,2016,617,73.41
Micromax,Android,10.29,yes,no,5,5,32,4,1750,159,2016,962,49.89
Micromax,Android,12.83,no,no,8,5,16,4,2500,159,2016,1073,63.35
Micromax,Android,12.83,yes,no,13,5,16,4,3000,159,2016,683,95.97
Micromax,Android,12.83,yes,no,13,8,32,4,3000,162,2016,736,85.09
Micromax,Android,12.7,no,no,5,2,32,4,3000,143,2015,750,75.64
Micromax,Android,12.7,yes,no,13,5,16,4,2100,128,2015,992,61.49
Micromax,Android,12.83,yes,no,13,5,16,4,2500,145,2015,1031,83.88
Micromax,Android,10.34,yes,no,8,5,32,4,2000,143,2015,704,56.71
Micromax,Android,12.7,no,no,13,5,16,4,2500,143,2015,725,79.69
Micromax,Android,12.7,yes,no,8,2,16,4,2000,155,2015,567,52.74
Micromax,Android,12.75,yes,no,13,5,16,4,2900,143,2015,747,87.98
Micromax,Android,12.83,no,no,13,5,32,4,2820,143,2015,925,81.6
Micromax,Android,12.7,no,no,13,2,32,4,2500,135,2015,669,54.23
Micromax,Android,7.75,no,no,1.3,0.3,16,4,1200,143,2015,731,24.28
Micromax,Android,12.7,no,no,8,5,32,4,2800,144,2015,1014,77.38
Micromax,Android,10.36,yes,no,8,5,16,4,2000,97,2015,898,96.88
Micromax,Android,20.32,no,no,5,2,32,4,4000,143,2015,625,46.03
Micromax,Android,12.7,yes,no,13,5,16,4,2260,143,2015,794,64.7
Micromax,Android,10.29,no,no,5,2,32,4,1700,136,2015,624,36.18
Micromax,Android,15.24,no,no,8,2,32,4,3000,143,2015,675,70.08
Micromax,Android,12.7,no,no,13,5,16,4,2400,143,2015,810,84.6
Micromax,Android,10.34,no,no,8,2,32,4,2000,143,2015,1064,45.49
Micromax,Android,12.83,no,no,5,0.3,32,4,2820,143,2015,601,47.51
Micromax,Android,10.34,no,no,8,2,32,4,2000,134,2015,901,52.95
Micromax,Android,10.16,no,no,0.3,0.3,16,4,1200,123,2015,734,28.26
Micromax,Android,12.7,no,no,8,2,32,4,3000,170,2015,957,62.82
Micromax,Android,10.16,no,no,2,0.3,16,4,1450,143,2015,740,31.56
Micromax,Android,12.7,no,no,5,0.3,16,4,1800,143,2015,801,40.93
Micromax,Android,10.29,no,no,5,0.3,32,4,1700,143,2015,667,37.59
Micromax,Android,10.16,no,no,2,0.3,16,4,1300,146.5,2014,1052,31.34
Micromax,Android,10.29,no,no,8,2,32,4,2000,138,2015,798,55.81
Micromax,Android,20.32,no,no,5,2,32,4,4400,310.5,2015,604,97.59
Micromax,Android,17.78,no,no,5,0.3,32,4,3200,306,2015,981,72.71
Micromax,Android,10.34,no,no,13,13,16,4,2300,138,2014,575,111.15
Micromax,Android,12.7,no,no,8,2,32,4,3000,143,2015,954,48.2
Micromax,Android,10.34,no,no,8,5,32,4,2000,123,2014,672,59.84
Micromax,Android,10.29,no,no,5,2,16,4,1700,136,2014,920,30.75
Micromax,Android,12.7,no,no,13,5,32,4,2500,146.5,2014,871,67.56
Micromax,Android,10.16,no,no,2,0.3,16,4,2000,146.5,2014,1032,35.8
Micromax,Android,12.83,no,no,8,2,32,4,2350,146,2014,1066,77.01
Micromax,Android,12.7,no,no,8,2,32,4,2000,138,2014,1054,45.57
Micromax,Android,10.16,no,no,5,0.3,16,4,1750,146.5,2014,1050,37.69
Micromax,Android,12.83,no,no,16,5,32,4,2300,146.5,2014,756,123.03
Micromax,Windows,12.7,no,no,8,2,32,4,2000,146.5,2014,668,49
Micromax,Windows,10.16,no,no,5,0.3,32,4,1500,146.5,2014,855,42.48
Micromax,Android,10.16,no,no,2,0.3,16,4,2100,146.5,2014,730,34
Micromax,Android,10.34,no,no,5,2,16,4,2000,158,2014,797,47.22
Micromax,Android,12.7,no,no,5,0.3,16,4,1900,180,2014,759,39.55
Micromax,Others,5.28,no,no,0.3,2,16,4,3000,146.5,2014,664,10.5
Micromax,Android,12.7,no,no,8,2,16,4,2000,159,2014,791,65.26
Micromax,Android,12.7,no,no,8,2,16,4,2000,168,2014,584,57.82
Micromax,Android,15.24,no,no,5,0.3,32,4,2500,202,2014,653,43.38
Micromax,Android,10.16,no,no,2,0.3,512,0.25,1600,146.5,2014,930,21.22
Micromax,Others,5.18,no,no,0.3,0.3,16,4,2800,260,2013,1037,10.84
Micromax,Others,5.16,no,no,0.3,0.3,16,4,1800,118,2013,868,15.69
Micromax,Android,12.7,no,no,8,2,16,4,1900,146.5,2014,633,49.33
Micromax,Android,7.75,no,no,1.3,2,512,0.25,1500,146.5,2014,876,19.45
Micromax,Android,12.7,no,no,16,8,32,4,2350,154,2014,888,90.89
Micromax,Android,10.34,no,no,8,5,16,4,1800,110,2014,883,52.37
Micromax,Android,10.29,no,no,5,5,16,4,1800,147,2014,635,41.09
Micromax,Android,15.24,no,no,8,5,16,4,2450,180,2014,983,64.87
Micromax,Android,12.7,no,no,8,2,16,4,2000,147,2013,613,72.62
Micromax,Android,10.16,no,no,2,0.3,512,0.25,1500,118,2013,1015,24.67
Micromax,Android,12.7,no,no,5,0.3,16,4,3000,118,2013,769,36.31
Micromax,Android,12.7,no,no,12,2,16,4,2000,118,2013,692,63.69
Micromax,Android,12.7,no,no,13,5,16,4,2000,118,2013,723,94.32
Micromax,Android,20.32,no,no,5,2,16,4,4800,118,2013,1032,77.04
Micromax,Android,10.29,no,no,5,0.3,16,4,1500,118,2013,793,38.63
Micromax,Android,10.29,no,no,2,0.3,16,4,1850,118,2013,577,25.74
Micromax,Android,12.88,no,no,12,5,16,4,2600,220,2013,1047,85.42
Micromax,Android,12.7,no,no,5,0.3,16,4,2000,118,2013,781,46.8
Micromax,Android,12.7,no,no,13,5,16,4,2000,158,2013,965,55.92
Micromax,Android,10.29,no,no,5,0.3,16,4,1800,118,2013,956,42.42
Micromax,Android,12.7,no,no,8,2,16,4,2000,164,2013,823,57.87
Micromax,Others,5.28,no,no,0.3,0.3,16,4,2000,108,2013,603,15.11
Micromax,Others,5.28,no,no,0.3,0.3,16,4,2000,98.6,2013,748,10.45
Micromax,Others,5.23,no,no,0.3,0.3,16,4,2000,118,2013,596,15.1
Micromax,Others,5.18,no,no,0.3,0.3,16,4,2000,118,2013,694,14.75
Micromax,Others,5.13,no,no,0.3,0.3,16,4,2000,118,2013,1016,18.84
Micromax,Others,5.28,no,no,0.3,0.3,16,4,2000,92,2013,946,9.66
Micromax,Android,12.78,no,no,8,2,16,4,2100,168,2013,780,70.09
Micromax,Android,17.78,no,no,2,0.3,16,4,3000,370,2013,706,76.43
Micromax,Android,17.78,no,no,2,0.3,16,4,3000,323,2013,726,69.55
Micromax,Android,17.78,no,no,2,0.3,16,4,2000,118,2013,645,42.22
Micromax,Android,12.7,no,no,3.15,0.3,16,4,2000,186,2013,1025,47.82
Micromax,Android,10.29,no,no,5,0.3,16,4,2000,149.1,2013,969,52.95
Micromax,Android,7.75,no,no,3.15,0.3,16,4,2000,109,2013,833,22.98
Micromax,Android,7.75,no,no,2,0.3,512,0.25,1500,118,2013,1008,23.05
Micromax,Android,12.7,no,no,5,0.3,16,4,2000,118,2013,667,46.48
Micromax,Android,12.7,no,no,8,2,16,4,2000,156,2013,669,45.34
Micromax,Android,10.08,no,no,3.15,0.3,1024,4,1450,118,2013,836,31.1
Microsoft,Windows,12.7,yes,no,8,5,16,4,2000,122,2016,961,56.46
Microsoft,Windows,12.88,yes,no,20,5,32,4,3340,165,2015,931,142.53
Microsoft,Windows,12.88,yes,no,20,5,32,4,3340,165,2015,820,135.66
Microsoft,Windows,12.75,yes,no,20,5,32,4,3000,150,2015,692,127.07
Microsoft,Windows,12.75,yes,no,20,5,32,4,3000,150,2015,751,108.25
Microsoft,Windows,10.34,yes,no,5,2,32,4,2100,141.9,2015,790,45.54
Microsoft,Windows,12.7,no,no,8,5,32,4,2200,152,2015,965,52.7
Microsoft,Windows,10.16,no,no,2,0.3,32,4,1500,127.9,2015,890,29.54
Microsoft,Windows,12.88,yes,no,13,5,32,4,3000,171,2015,823,83.82
Microsoft,Windows,12.88,yes,no,13,5,32,4,3000,171,2015,956,66.37
Microsoft,Windows,12.88,no,no,13,5,32,4,3000,171,2015,949,70.06
Microsoft,Windows,12.88,no,no,13,5,32,4,3000,171,2015,937,86.35
Microsoft,Windows,12.7,yes,no,8,1,32,4,2500,145,2015,874,69.97
Microsoft,Windows,12.7,yes,no,8,1,32,4,2500,145,2015,564,72.06
Microsoft,Windows,12.7,no,no,8,1,32,4,2500,145,2015,1017,80.47
Microsoft,Windows,10.16,no,no,5,0.3,32,4,1560,136.3,2015,1083,44.96
Microsoft,Windows,10.16,no,no,5,0.3,32,4,1560,136.3,2015,696,39.74
Microsoft,Windows,10.16,no,no,2,0.3,32,4,1560,134.1,2015,670,35.91
Microsoft,Windows,10.16,no,no,2,0.3,32,4,1560,134.1,2015,708,38.1
Microsoft,Windows,12.7,no,no,5,5,32,4,1905,146,2014,683,45.08
Microsoft,Windows,12.7,no,no,5,5,32,4,1905,146,2014,1089,50.91
Microsoft,Windows,25.55,no,no,5,3.5,32,4,,675.9,2013,931,186.9
Motorola,Android,15.29,yes,no,13,12,64,4,3000,176,2019,390,111.19
Motorola,Android,15.29,yes,no,13,8,64,4,3000,172,2019,368,110.59
Motorola,Android,15.29,yes,no,12,8,64,4,5000,193,2019,280,106.7
Motorola,Android,12.88,yes,no,13,8,32,4,3000,149,2019,496,71.33
Motorola,Android,12.93,yes,no,12,8,64,4,3000,162,2018,447,89.22
Motorola,Android,15.29,yes,no,12,12,64,4,5000,205,2018,373,107.05
Motorola,Android,15.27,yes,no,12,8,128,4,3000,156,2018,706,83.98
Motorola,Android,14.83,yes,no,8,5,16,4,3100,168.5,2018,660,52.26
Motorola,Android,12.75,yes,no,8,5,16,4,2800,150,2018,598,64.14
Motorola,Android,15.24,yes,no,12,5,32,4,5000,196.6,2018,634,76.52
Motorola,Android,12.88,yes,no,13,5,16,4,4000,174,2018,426,78.97
Motorola,Android,12.88,yes,no,13,5,32,4,4000,175,2018,533,73.51
Motorola,Android,15.29,yes,no,12,12,64,4,3000,170,2018,438,154.88
Motorola,Android,12.93,yes,no,12,8,64,4,3200,167,2018,567,86.92
Motorola,Android,12.88,yes,no,12,8,64,4,3000,167,2018,561,89.36
Motorola,Android,12.75,yes,no,12,16,64,4,3000,163,2017,564,127.68
Motorola,Android,12.83,yes,no,13,8,64,4,3000,168,2017,821,105.41
Motorola,Android,12.75,yes,no,16,5,32,4,3000,157,2017,573,72.13
Motorola,Android,12.83,yes,no,12,5,64,4,2730,143,2017,558,125.45
Motorola,Android,12.83,yes,no,13,5,16,4,5000,198,2017,874,75.17
Motorola,Android,12.7,yes,no,8,5,16,4,2800,151,2017,666,65.42
Motorola,Android,12.83,yes,no,12,5,64,4,3000,145,2017,842,69.45
Motorola,Android,12.7,yes,no,8,2,16,4,4000,162,2017,746,45.78
Motorola,Android,12.7,yes,no,5,2,32,4,2350,154,2017,803,57.55
Motorola,Android,12.75,yes,no,12,5,32,4,3000,155,2017,873,87.48
Motorola,Android,12.7,yes,no,13,5,16,4,2800,145,2017,578,72.03
Motorola,Android,12.83,yes,no,16,8,64,4,3050,163,2016,554,111.25
Motorola,Android,12.7,yes,no,8,5,16,4,3500,153.5,2016,917,72.74
Motorola,Android,12.83,yes,no,16,5,32,4,3510,165,2016,904,75.09
Motorola,Android,12.7,yes,no,8,5,32,4,2800,140.6,2016,659,63.84
Motorola,Android,12.83,yes,no,21,5,32,4,3500,163,2016,1041,84.28
Motorola,Android,12.83,yes,no,13,5,32,4,2600,136,2016,694,98.71
Motorola,Android,12.83,yes,no,16,5,64,4,3000,155,2016,827,96.23
Motorola,Android,12.83,yes,no,13,5,16,4,3000,155,2016,667,88.36
Motorola,Android,12.7,yes,no,8,5,32,4,2800,137,2016,563,50.37
Motorola,Android,12.7,yes,no,13,5,16,4,2470,155,2015,833,60.7
Motorola,Android,12.8,yes,no,21,5,32,4,3760,169,2015,582,95.65
Motorola,Android,12.8,yes,no,21,5,32,4,3760,170.1,2015,905,97.55
Motorola,Android,12.83,yes,no,21,5,16,4,2390,169,2015,749,91.61
Motorola,Android,12.88,yes,no,21,5,16,4,2390,179,2015,1020,133.39
Motorola,Android,12.83,yes,no,21,5,16,4,2390,169,2015,694,88.68
Motorola,Android,12.83,yes,no,21,5,16,4,2390,169,2015,586,89.32
Motorola,Android,12.7,yes,no,13,5,32,4,2470,155,2015,820,91.64
Motorola,Android,12.7,yes,no,13,5,32,4,2470,155,2015,608,78.46
Motorola,Android,10.29,yes,no,5,0.3,32,4,2390,145,2015,579,51.92
Motorola,Android,10.29,yes,no,5,0.3,32,4,2390,145,2015,842,34.7
Motorola,Android,12.7,yes,no,8,2,32,4,2390,155,2015,863,70.37
Motorola,Android,12.7,yes,no,8,2,32,4,2390,155,2015,613,46.75
Motorola,Android,12.75,yes,no,21,2,64,4,3900,176,2014,768,81.13
Motorola,Android,12.75,yes,no,21,2,32,4,3900,169,2014,564,135.86
Motorola,Android,15.14,yes,no,13,2,32,4,3220,184,2014,739,74.6
Motorola,Android,12.75,yes,no,13,2,16,4,2300,144,2014,572,92.74
Motorola,Android,12.7,no,no,8,2,32,4,2070,149,2014,808,63.17
Motorola,Android,12.7,no,no,8,2,32,4,2070,149,2014,1072,56.63
Motorola,Android,10.29,yes,no,5,1.3,32,4,2070,143,2014,927,70.19
Motorola,Android,10.24,yes,no,8,0.3,32,4,2000,125.9,2014,634,36.82
Motorola,Android,10.24,no,no,5,2,16,4,1980,142,2014,959,48.17
Motorola,Android,10.24,no,no,5,2,16,4,1980,142,2014,979,52.73
Motorola,Android,10.29,no,no,5,1.3,32,4,2070,143,2014,821,52.37
Motorola,Android,10.29,no,no,5,1.3,32,4,2070,143,2013,643,63.33
Motorola,Android,10.34,yes,no,10,2,16,4,2200,130,2013,757,43.55
Motorola,Android,12.7,yes,no,10,2,16,4,2130,137,2013,607,69.77
Motorola,Android,12.7,yes,no,10,2,16,4,3500,167,2013,715,61.73
Motorola,Android,10.24,yes,no,10,2,16,4,2000,130,2013,1044,73.14
Motorola,Android,10.16,no,no,8,1.2,16,4,2000,120,2013,944,88.99
Motorola,Android,7.75,no,no,5,2,16,4,1785,110,2013,667,34.56
Others,Android,7.65,yes,no,5,0.3,32,4,1900,171.8,2013,739,86.61
Nokia,Android,16.23,yes,no,5,16,128,4,3500,180,2019,188,101.55
Nokia,Android,15.21,yes,no,5,20,128,4,3320,172,2019,294,180
Nokia,Android,14.5,yes,no,5,8,32,4,3000,161,2019,492,70.23
Nokia,Android,15.9,yes,no,13,5,32,4,4000,181,2019,317,97.45
Nokia,Android,13.84,yes,no,8,5,32,4,2500,157,2019,226,65.3
Nokia,Others,5.18,no,no,5,0,,0.03,1020,157,2019,501,10.42
Nokia,Android,15.7,yes,no,8,20,64,4,3500,180,2018,485,100.39
Nokia,Android,15.24,yes,no,8,8,32,4,3500,180,2018,642,67.21
Nokia,Android,14.83,yes,no,8,8,64,4,3060,160,2018,634,82.31
Nokia,Android,12.9,yes,no,8,16,64,4,3060,151,2018,648,91.05
Nokia,Android,14.88,yes,no,8,8,64,4,3060,160,2018,525,96.25
Nokia,Android,12.83,yes,no,16,8,32,4,2970,160,2018,586,96.29
Nokia,Android,12.75,yes,no,13,8,32,4,2990,138.3,2018,469,82.71
Nokia,Android,12.83,yes,no,8,5,32,4,4000,174,2018,635,55.85
Nokia,Others,5.18,yes,no,2,0,0.1,0.02,1100,117,2018,417,50.2
Nokia,Android,12.83,yes,no,8,5,128,4,3260,177,2018,604,168.11
Nokia,Android,15.24,yes,no,8,16,64,4,3800,183,2018,704,86.45
Nokia,Android,12.83,yes,no,16,8,32,4,3000,172,2018,611,113.23
Nokia,Android,10.29,yes,no,5,2,32,4,2150,160,2018,601,51.16
Nokia,Others,5.18,yes,no,2,0,0.06,0.02,1200,88.1,2018,582,35.16
Nokia,Android,12.7,yes,no,8,5,32,4,4100,161,2017,564,63.75
Nokia,Android,12.75,yes,no,16,5,64,4,3000,160,2017,597,100.78
Nokia,Others,5.18,no,no,2,0,0.1,0.02,1200,88.2,2017,680,36.69
Nokia,Android,12.78,yes,no,13,13,128,4,3090,160,2017,558,168.46
Nokia,Android,12.7,yes,no,8,8,16,4,2630,140,2017,745,79.17
Nokia,Android,12.75,yes,no,13,8,16,4,3000,160,2017,821,86.54
Nokia,Android,12.83,yes,no,16,8,32,4,3000,169,2017,540,90.81
Nokia,Others,5.18,no,no,2,0,0.1,0.02,1000,160,2017,554,43.5
Nokia,Others,5.18,no,no,0.3,0,0.06,0.02,,81,2016,815,15.16
Nokia,Others,5.18,no,no,0.3,0,0.06,,,82.6,2016,1023,15.88
Nokia,Others,5.28,no,no,2,0,0.06,0.02,1200,91.8,2015,867,18.82
Nokia,Others,5.28,no,no,2,0,0.06,0.03,1200,91.8,2015,772,26.72
Nokia,Others,5.18,no,no,2,0,0.1,0.02,1100,79,2015,1012,24.53
Nokia,Others,5.18,no,no,2,0,0.06,0.03,1100,79,2015,798,20.72
Nokia,Others,5.18,no,no,0.3,0,,0.02,1100,78.4,2015,559,13.29
Nokia,Others,5.18,no,no,0.3,0,0.06,0.02,1100,78.6,2015,682,18.83
Nokia,Windows,10.29,yes,no,5,1.6,32,4,1830,136,2014,809,39.09
Nokia,Android,18.01,no,no,8,5,32,4,5300,318,2014,893,95.34
Nokia,Windows,10.34,no,no,6.7,5,32,4,2200,130,2014,601,48.54
Nokia,Windows,10.34,yes,no,6.7,5,32,4,2200,134,2014,1045,61.46
Nokia,Windows,12.7,yes,no,10,0.9,16,4,2200,150,2014,679,105.94
Nokia,Windows,10.16,no,no,5,1.6,16,4,1430,129,2014,1055,42.08
Nokia,Windows,10.16,no,no,5,1.6,16,4,1430,129,2014,1062,34.3
Nokia,Android,10.24,no,no,5,0.3,16,4,1800,150,2014,571,48.61
Nokia,Others,5.28,no,no,2,0,0.1,0.02,1200,99.8,2014,631,29
Nokia,Others,5.28,no,no,2,0,0.1,0.03,1200,100.6,2014,654,29.19
Nokia,Windows,12.7,yes,no,20,1.2,32,4,2420,167,2014,825,89.09
Nokia,Windows,10.29,yes,no,5,1.6,32,4,1830,134,2014,851,46.32
Nokia,Windows,10.29,no,no,5,1.6,32,4,1830,134,2014,825,67.35
Nokia,Windows,10.29,no,no,5,1.6,32,4,1830,134,2014,573,53.97
Nokia,Android,12.7,no,no,5,2,16,4,2000,190,2014,1093,40.3
Nokia,Android,10.16,no,no,3.15,1.6,16,4,1500,128.7,2014,903,27.36
Nokia,Android,10.16,no,no,3.15,1.6,16,4,1500,128.7,2014,645,36.89
Nokia,Others,5.28,no,no,1.3,0,0.06,0.03,1830,89.3,2014,717,34.53
Nokia,Others,5.18,no,no,2,0,0.1,0.02,1830,83.6,2014,565,21.59
Nokia,Windows,12.7,yes,no,20,1.2,32,4,2420,167,2014,881,116.64
Nokia,Windows,10.16,no,no,5,1.25,32,4,1430,124,2013,721,33.68
Nokia,Windows,15.24,yes,no,20,1.2,16,4,3400,209,2013,1052,129.85
Nokia,Windows,15.24,yes,no,5,0.3,32,4,3400,220,2013,817,90.28
Nokia,Windows,25.43,yes,no,6.7,2,32,4,1200,615,2013,1067,145.23
Nokia,Others,7.62,no,no,5,0,0.06,,1200,111.4,2013,1001,45.96
Nokia,Others,7.62,no,no,5,0,0.1,0.03,1200,110.2,2013,987,48.49
Nokia,Others,7.62,no,no,5,0,,0.02,1010,100,2013,1043,34.32
Nokia,Others,5.28,no,no,2,0,0.06,0.03,1200,101.3,2013,893,30.52
Nokia,Others,5.28,no,no,2,0,0.06,0.03,1200,101,2013,782,26.9
Nokia,Others,5.18,no,no,5,0,0.06,0.03,1200,101.1,2013,863,80.8
Nokia,Windows,10.34,yes,no,5,0.3,32,4,2000,159,2013,797,57.57
Nokia,Windows,10.29,yes,no,41,1.2,32,4,2000,158,2013,988,164.86
Nokia,Others,5.18,no,no,1.3,0,0.06,0.02,1020,89.6,2013,955,56.57
Nokia,Others,5.18,no,no,5,0,0.1,0.03,1020,91.3,2013,1070,57.55
Nokia,Windows,10.29,yes,no,8,1.3,16,4,2000,139,2013,707,96.07
Nokia,Windows,10.29,yes,no,8,1.3,32,4,2000,162,2013,816,92.78
Nokia,Others,7.62,no,no,3.15,0,0.06,0.02,1200,98.2,2013,668,34.21
